genus,family
Calamonastes,Cisticolidae
Calamonastides,Acrocephalidae
Calendulauda,Alaudidae
Caligavis,Meliphagidae
Callichelidon,Hirundinidae
Caloramphus,Megalaimidae
Campicoloides,Muscicapidae
Camptorhynchus,Anatidae
Canachites,Phasianidae
Cantorchilus,Troglodytidae
Canutus,Scolopacidae
Capella,Scolopacidae
Carcineutes,Alcedinidae
Carpospiza,Passeridae
Carterornis,Monarchidae
Cassidix,Icteridae
Cecropis,Hirundinidae
Centurus,Picidae
Cerasophila,Pycnonotidae
Ceycopsis,Alcedinidae
Chaetoptila,Mohoidae
Chalcomitra,Nectariniidae
Chalcoparia,Nectariniidae
Chamaethlypis,Parulidae
Charmosynopsis,Psittacidae
Chaunoproctus,Fringillidae
Chilia,Furnariidae
Chilidonias,Laridae
Chionomesa,Trochilidae
Chleuasicus,Sylviidae
Chloebia,Estrildidae
Chloridops,Fringillidae
Chloris,Fringillidae
Chlorodrepanis,Fringillidae
Chloronerpes,Picidae
Chlorophoneus,Malaconotidae
Chloropicus,Picidae
Chloropipo,Pipridae
Chlorura,Emberizidae
Cholornis,Sylviidae
Chroicocephalus,Laridae
Chrysocorythus,Fringillidae
Chrysomitridops,Fringillidae
Chrysophlegma,Picidae
Ciccaba,Strigidae
Cichlherminia,Turdidae
Cinnyris,Nectariniidae
Ciridops,Fringillidae
Cissilopha,Corvidae
Cissomela,Meliphagidae
Cloronerpes,Picidae
Coccoborus,Cardinalidae
Coccopygia,Estrildidae
Colaris,Brachypteraciidae
Coleia,Meliphagidae
Coloeus,Corvidae
Colomba,Columbidae
Colymbus,Podicipedidae
Conuropsis,Psittacidae
Coquus,Campephagidae
Coriphilus,Psittacidae
Corythornis,Alcedinidae
Cranorrhinus,Bucerotidae
Creadion,Meliphagidae
Crithagra,Fringillidae
Crypticus,Momotidae
Cryptillas,Macrosphenidae
Cryptoglaux,Strigidae
Cultrunguis,Strigidae
Curucujus,Trogonidae
Cyanalcyon,Alcedinidae
Cyanistes,Paridae
Cyanolaemus,Trochilidae
Cyanolesbia,Trochilidae
Cyanomia,Trochilidae
Cyanomitra,Nectariniidae
Cyanomyia,Trochilidae
Cyclorrhynchus,Alcidae
Cypcelus,Apodidae
Cypselus,Apodidae
Dasylophus,Cuculidae
Delattria,Trochilidae
Deleornis,Nectariniidae
Dendrochelidon,Hemiprocnidae
Dendrocoptes,Picidae
Dichromanassa,Ardeidae
Dicrocercus,Meropidae
Diglossopis,Thraupidae
Diphlogaena,Trochilidae
Diphyllodes,Paradisaeidae
Drepanis,Fringillidae
Drepanorhynchus,Nectariniidae
Drepanornis,Paradisaeidae
Dreptes,Nectariniidae
Dryobates,Picidae
Duidia,Apodidae
Dupetor,Ardeidae
Dysmorodrepanis,Fringillidae
Ectopistes,Columbidae
Edithornis,Rallidae
Eider,Anatidae
Eidopsarus,Meliphagidae
Elaphrornis,Locustellidae
Elliotomyia,Trochilidae
Emarginata,Muscicapidae
Endomychura,Alcidae
Entomophila,Meliphagidae
Entomothera,Alcedinidae
Eolophus,Psittacidae
Ephialtes,Strigidae
Ephthianura,Meliphagidae
Eranna,Trochilidae
Eremobius,Furnariidae
Erolia,Scolopacidae
Erythrina,Fringillidae
Erythronota,Trochilidae
Erythrothlypis,Thraupidae
Euaegotheles,Aegothelidae
Eugenia,Trochilidae
Euodice,Estrildidae
Eupoda,Charadriidae
Eurillas,Pycnonotidae
Eustephanus,Trochilidae
Euthyrhynchus,Meliphagidae
Euxenura,Ciconiidae
Falcinellus,Phoeniculidae
Falcipennis,Phasianidae
Finschia,Acanthizidae
Florida,Ardeidae
Fregilupus,Sturnidae
Fuligula,Anatidae
Fulvetta,Sylviidae
Gabianus,Laridae
Gactornis,Caprimulgidae
Garritornis,Pomatostomidae
Gavicalis,Meliphagidae
Gelochelidon,Laridae
Geobates,Furnariidae
Geobiastes,Brachypteraciidae
Geokichla,Turdidae
Geopsittacus,Psittacidae
Gisella,Strigidae
Glaucionetta,Anatidae
Gliciphila,Meliphagidae
Glycifohia,Meliphagidae
Glyciphila,Meliphagidae
Gouldia,Trochilidae
Gracupica,Sturnidae
Griseotyrannus,Tyrannidae
Guiraca,Cardinalidae
Gymnasio,Strigidae
Gymnoris,Passeridae
Gymnoscops,Strigidae
Gymnostinops,Icteridae
Gypopsitta,Psittacidae
Habropteryx,Rallidae
Haematops,Meliphagidae
Haemophila,Emberizidae
Haemorhous,Fringillidae
Harpiprion,Threskiornithidae
Hartertula,Bernieridae
Hartlaubius,Sturnidae
Hedydipna,Nectariniidae
Helianthea,Trochilidae
Heliodilus,Tytonidae
Heliotrypha,Trochilidae
Helminthophaga,Parulidae
Helminthophila,Parulidae
Helmithophila,Parulidae
Hemerodromus,Glareolidae
Hemistephania,Trochilidae
Hemithylaca,Trochilidae
Hesperiphona,Fringillidae
Heteralocha,Callaeatidae
Heteroscops,Strigidae
Heterospizias,Accipitridae
Heteroxenicus,Muscicapidae
Heteroxolmis,Tyrannidae
Hoploxypterus,Charadriidae
Horizocerus,Bucerotidae
Horornis,Cettiidae
Huhua,Strigidae
Hydranassa,Ardeidae
Hydrochrous,Apodidae
Hydrocoloeus,Laridae
Hydroprogne,Laridae
Hyetornis,Cuculidae
Hylopsar,Sturnidae
Hypocharmosyna,Psittacidae
Hypopicus,Picidae
Hypuroptila,Trochilidae
Iache,Trochilidae
Ibis,Ciconiidae
Ichthyaetus,Laridae
Icthyophaga,Accipitridae
Iduna,Acrocephalidae
Iolaema,Trochilidae
Iridoprocne,Hirundinidae
Irrisor,Phoeniculidae
Isleria,Thamnophilidae
Ispida,Alcedinidae
Ispidina,Alcedinidae
Ixoreus,Turdidae
Iyngipicus,Picidae
Juliamyia,Trochilidae
Kozlowia,Fringillidae
Lacustroica,Meliphagidae
Lampraster,Trochilidae
Lampropygia,Trochilidae
Laticilla,Pellorneidae
Leiopicus,Picidae
Leiothlypis,Parulidae
Lempijius,Strigidae
Lemuresthes,Estrildidae
Lepidogrammus,Cuculidae
Leptocoma,Nectariniidae
Leptophaethon,Phaethontidae
Leptornis,Meliphagidae
Leptotrygon,Columbidae
Leucocarbo,Phalacrocoracidae
Leucolia,Trochilidae
Leuconerpes,Picidae
Leuconotopicus,Picidae
Leucuria,Trochilidae
Limnocorax,Rallidae
Linaria,Fringillidae
Lioparus,Sylviidae
Lissotis,Otididae
Lobipes,Scolopacidae
Lobotos,Campephagidae
Lophoceros,Bucerotidae
Lophophanes,Paridae
Lophortyx,Odontophoridae
Lophotis,Otididae
Lunda,Alcidae
Lyncornis,Caprimulgidae
Lyrurus,Phasianidae
Lysurus,Emberizidae
Macgillivrayornis,Meliphagidae
Macronus,Timaliidae
Macropteryx,Apodidae
Magumma,Fringillidae
Manucerthia,Fringillidae
Mareca,Anatidae
Margarobyas,Strigidae
Mascarenotus,Strigidae
Mascarinus,Psittacidae
Melanorectes,Pachycephalidae
Melanotrochilus,Trochilidae
Meliarchus,Meliphagidae
Melionyx,Meliphagidae
Meliornis,Meliphagidae
Meliphacator,Meliphagidae
Melirrhophetes,Meliphagidae
Melittophagus,Meropidae
Meropiscus,Meropidae
Mesites,Mesitornithidae
Mesoenas,Mesitornithidae
Mesopicus,Picidae
Micralcyone,Alcedinidae
Microcarbo,Phalacrocoracidae
Microgoura,Columbidae
Micronisus,Accipitridae
Micropalama,Scolopacidae
Micropallas,Strigidae
Micropanyptila,Apodidae
Micropternus,Picidae
Microptilotis,Meliphagidae
Micropus,Apodidae
Microsiphonorhis,Caprimulgidae
Mimodes,Mimidae
Moho,Mohoidae
Monachalcyon,Alcedinidae
Moupinia,Sylviidae
Muscivora,Tyrannidae
Myioceyx,Alcedinidae
Myiophonus,Muscicapidae
Myiothlypis,Parulidae
Myospiza,Emberizidae
Myzantha,Meliphagidae
Nannochordeiles,Caprimulgidae
Nannus,Troglodytidae
Necropsar,Sturnidae
Neohierax,Falconidae
Neosuthora,Sylviidae
Nephoecetes,Apodidae
Nesochen,Anatidae
Nesomimus,Mimidae
Nesophlox,Trochilidae
Nesophylax,Rallidae
Nesoptilotis,Meliphagidae
Noctua,Strigidae
Nomonix,Anatidae
Notafrapus,Apodidae
Notopholia,Sturnidae
Notornis,Rallidae
Nuttallornis,Tyrannidae
Nyctala,Strigidae
Nyctale,Strigidae
Nyctalops,Strigidae
Nyctea,Strigidae
Nycticryphes,Rostratulidae
Nyctipolus,Caprimulgidae
Nystactes,Bucconidae
Odontospiza,Estrildidae
Oestrelata,Procellariidae
Olor,Anatidae
Onychoprion,Laridae
Onychostruthus,Passeridae
Ophrysia,Phasianidae
Opopsitta,Psittacidae
Oreopeleia,Columbidae
Oreopelia,Columbidae
Oreophilais,Cisticolidae
Oreopyra,Trochilidae
Oreothlypis,Parulidae
Ornismia,Trochilidae
Ornismya,Trochilidae
Ornismyia,Trochilidae
Ornorectes,Oreoicidae
Oroaetus,Accipitridae
Ortalida,Cracidae
Ortholophus,Bucerotidae
Orthorhynchus,Trochilidae
Osmotreron,Columbidae
Otophanes,Caprimulgidae
Otothrix,Podargidae
Oxylophus,Cuculidae
Oxynotus,Campephagidae
Pachyphantes,Ploceidae
Paludipasser,Estrildidae
Palumbus,Columbidae
Pampa,Trochilidae
Pampusana,Columbidae
Panychlora,Trochilidae
Paphosia,Trochilidae
Paraclaravis,Columbidae
Pardipicus,Picidae
Parkesia,Parulidae
Passerherbulus,Emberizidae
Pastor,Sturnidae
Pedioecetes,Phasianidae
Pelicanus,Pelecanidae
Peliperdix,Phasianidae
Peltohyas,Charadriidae
Peneoenanthe,Petroicidae
Penguinus,Alcidae
Pentholaea,Muscicapidae
Percnohierax,Accipitridae
Periparus,Paridae
Peristera,Columbidae
Petasophora,Trochilidae
Peucaea,Emberizidae
Pezophaps,Columbidae
Phaeolaema,Trochilidae
Phaeoprogne,Hirundinidae
Phaeoptila,Trochilidae
Phaeornis,Turdidae
Phaiolaima,Trochilidae
Phalaenopsis,Strigidae
Phasmoptynx,Strigidae
Pheugopedius,Troglodytidae
Philacte,Anatidae
Philedon,Meliphagidae
Philodice,Trochilidae
Philohela,Scolopacidae
Philohydor,Tyrannidae
Philothrus,Meropidae
Phlogothraupis,Thraupidae
Phonygammus,Paradisaeidae
Phyllaemulor,Nyctibiidae
Phyllergates,Cettiidae
Piezorina,Thraupidae
Pinarochroa,Muscicapidae
Pinguinus,Alcidae
Pisorhina,Strigidae
Pitylus,Cardinalidae
Platycichla,Turdidae
Platypsaris,Cotingidae
Platypus,Anatidae
Plectrophanes,Calcariidae
Podicephorus,Podicipedidae
Poecile,Paridae
Poliolimnas,Rallidae
Poliospiza,Fringillidae
Polyborus,Falconidae
Polyerata,Trochilidae
Polyplancta,Trochilidae
Poospizopsis,Thraupidae
Popelairia,Trochilidae
Porphyriops,Rallidae
Porphyriornis,Rallidae
Porphyrula,Rallidae
Prionirhynchus,Momotidae
Prionites,Momotidae
Procarduelis,Fringillidae
Proctopus,Podicipedidae
Psalidoprymna,Trochilidae
Pseudacanthis,Fringillidae
Pseudalethe,Turdidae
Pseudocossyphus,Muscicapidae
Pseudodacnis,Thraupidae
Pseudoptynx,Strigidae
Pseudorectes,Pachycephalidae
Psilorhinus,Corvidae
Psiloscops,Strigidae
Psittiparus,Sylviidae
Pternistis,Phasianidae
Pterocnemia,Rheidae
Pteroicnemia,Rheidae
Ptiliogonys,Ptilogonatidae
Ptilolaemus,Bucerotidae
Ptilotis,Meliphagidae
Ptilotula,Meliphagidae
Ptyonoprogne,Hirundinidae
Purnella,Meliphagidae
Pyranga,Cardinalidae
Pyrgilauda,Passeridae
Pyronites,Momotidae
Pyrotrogon,Trogonidae
Pyrrhuloxia,Cardinalidae
Pyrroglaux,Strigidae
Pytilus,Cardinalidae
Rallicula,Rallidae
Ramphalcyon,Alcedinidae
Ramphocoris,Alaudidae
Raphus,Columbidae
Rectes,Pachycephalidae
Reinarda,Apodidae
Rhabdotorrhinus,Bucerotidae
Rhamphocharis,Melanocharitidae
Rhinoptynx,Strigidae
Rhinortha,Cuculidae
Rhodacanthis,Fringillidae
Rhodonessa,Anatidae
Rhodospiza,Fringillidae
Rhopias,Thamnophilidae
Rhopodytes,Cuculidae
Rhyncaceros,Bucerotidae
Rhynchophanes,Calcariidae
Rhynchospiza,Emberizidae
Rhyticeros,Bucerotidae
Riccordia,Trochilidae
Ridgwayia,Turdidae
Rupornis,Accipitridae
Salangana,Apodidae
Sapheopipo,Picidae
Sapphironia,Trochilidae
Sarcophanops,Eurylaimidae
Saucerottia,Trochilidae
Sauromarptis,Alcedinidae
Sauropatis,Alcedinidae
Saurothera,Cuculidae
Scaeophaethon,Phaethontidae
Scaphidura,Icteridae
Scardafella,Columbidae
Sceloglaux,Strigidae
Scepomycter,Cisticolidae
Schistolais,Cisticolidae
Scleroptila,Phasianidae
Scops,Strigidae
Scoptelus,Phoeniculidae
Scotornis,Caprimulgidae
Semeiophorus,Caprimulgidae
Sericotes,Trochilidae
Setochalcis,Caprimulgidae
Setopagis,Caprimulgidae
Silvicultrix,Tyrannidae
Sinosuthora,Sylviidae
Smithiglaux,Strigidae
Spathura,Trochilidae
Speotyto,Strigidae
Spermophila,Thraupidae
Spiloglaux,Strigidae
Spilopelia,Columbidae
Spinus,Fringillidae
Spizastur,Accipitridae
Spizelloides,Emberizidae
Spodiopsar,Sturnidae
Sporadinus,Trochilidae
Stachyridopsis,Timaliidae
Steganurus,Trochilidae
Stelgidillas,Pycnonotidae
Stenopsis,Caprimulgidae
Sternula,Laridae
Sterrhoptilus,Zosteropidae
Stigmatops,Meliphagidae
Stomiopera,Meliphagidae
Stryx,Strigidae
Sturnia,Sturnidae
Sturnornis,Sturnidae
Sugomel,Meliphagidae
Suthora,Sylviidae
Symposiachrus,Monarchidae
Synoicus,Phasianidae
Syrnium,Strigidae
Systellura,Caprimulgidae
Taccocua,Cuculidae
Talaphorus,Trochilidae
Tanagra,Cardinalidae
Tangavius,Icteridae
Tatare,Meliphagidae
Telespyza,Fringillidae
Telmatodytes,Troglodytidae
Temnotrogon,Trogonidae
Territornis,Meliphagidae
Tetrastes,Phasianidae
Thalasseus,Laridae
Thalucrania,Trochilidae
Thamnolaea,Muscicapidae
Thapsinillas,Pycnonotidae
Thaumantias,Trochilidae
Thaumasius,Trochilidae
Thaumatias,Trochilidae
Thryophilus,Troglodytidae
Todirhamphus,Alcedinidae
Trachylaemus,Lybiidae
Tribonyx,Rallidae
Tricholimnas,Rallidae
Trochalopteron,Leiothrichidae
Troctes,Trogonidae
Trogonurus,Trogonidae
Tropidorhynchus,Meliphagidae
Turnagra,Ptilonorhynchidae
Ulula,Strigidae
Uranomitra,Trochilidae
Urodynamis,Cuculidae
Urolampra,Trochilidae
Uromyias,Tyrannidae
Urorhipis,Cisticolidae
Veles,Caprimulgidae
Vestipedes,Trochilidae
Viridonia,Fringillidae
Vosea,Meliphagidae
Waldronia,Trochilidae
Warsanglia,Fringillidae
Xanthomixis,Bernieridae
Xenorhynchus,Ciconiidae
Yungipicus,Picidae
Zanclostomus,Cuculidae
Zarhynchus,Icteridae
Zentrygon,Columbidae
Zonibyx,Charadriidae
Zosterornis,Zosteropidae
Pseudopipra,Pipridae
Ardenna,Procellariidae
Asemospiza,Thraupidae
Cassiculus,Icteridae
Castanozoster,Thraupidae
Chenorhamphus,Maluridae
Chrysoena,Columbidae
Erythrogenys,Timaliidae
Hemimacronyx,Motacillidae
Paradisornis,Paradisaeidae
Plesiodryas,Petroicidae
Pogonotriccus,Tyrannidae
Gallirex,Musophagidae
Ephippiospingus,Thraupidae
Celebesica,Campephagidae
Nannococcyx,Cuculidae
Gennaeodryas,Petroicidae
Heterotetrax,Otididae
Dessonornis,Muscicapidae
Chamaetylas,Muscicapidae
Leguatia,Ciconiidae
Nephelomyias,Tyrannidae
Bermuteo,Accipitridae
Megaloprepia,Columbidae
Anumara,Icteridae
Aprositornis,Thamnophilidae
Chalcites,Cuculidae
Cyphos,Bucconidae
Elachura,Elachuridae
Lepidopygia,Estrildidae
Leucogeranus,Gruidae
Poliolophus,Pycnonotidae
Akletos,Thamnophilidae
Leioptila,Leiotrichidae
Machlolophus,Paridae
Myrmelastes,Thamnophilidae
Hypotaenidia,Rallidae
Antigone,Gruidae
Euptilotus,Pycnonotidae
Psittacara,Psittacidae
Islerothraupis,Thraupidae
Kempiella,Petroicidae
Cabalus,Rallidae
Chrysominla,Leiotrichidae
Chatarrhaea,Leiotrichidae
Kittacincla,Muscicapidae
Pseudastur,Accipitridae
Devioeca,Petroicidae
Hierococcyx,Cuculidae
Orochelidon,Hirundinidae
Clanga,Accipitridae
Cnemathraupis,Thraupidae
Cryptomicroeca,Petroicidae
Dyaphorophyia,Platysteiridae
Mentocrex,Rallidae
Poikilocarbo,Phalacrocoracidae
Diaphorapteryx,Rallidae
Euchrepomis,Thamnophilidae
Cercomacroides,Thamnophilidae
Gulosus,Phalacrocoracidae
Lophopsittacus,Psittacidae
Melloria,Artamidae
Morphnarchus,Accipitridae
Edolisoma,Campephagidae
Geocerthia,Furnariidae
Geospizopsis,Thraupidae
Grammatoptila,Leiotrichidae
Mazaria,Furnariidae
Drymotoxeres,Furnariidae
Kleinothraupis,Thraupidae
Leistes,Icteridae
Malindangia,Campephagidae
Laniellus,Leiotrichidae
Larvivora,Muscicapidae
Cyanoderma,Timaliidae
Erythropitta,Pittidae
Poodytes,Locustellidae
Pseudospingus,Thraupidae
Calliope,Muscicapidae
Phedinopsis,Hirundinidae
Dysmoropelia,Columbidae
Mundia,Rallidae
Ammonastes,Thamnophilidae
Certhiasomus,Furnariidae
Eupsittula,Psittacidae
Heteroscenes,Cuculidae
Microspingus,Thraupidae
Microtarsus,Pycnonotidae
Pogonornis,Lybiidae
Pardaliparus,Paridae
Myrmoderus,Thamnophilidae
Myrmophylax,Thamnophilidae
Nannopterum,Phalacrocoracidae
Brachypodius,Pycnonotidae
Oreocossypha,Muscicapidae
Cryptolybia,Lybiidae
Neophedina,Hirundinidae
Pseudosaltator,Thraupidae
Cryptopipo,Pipridae
Maschalethraupis,Thraupidae
Necropsittacus,Psittacidae
Dendroperdix,Phasianidae
Hapalocrex,Rallidae
Microxenops,Furnariidae
Otocichla,Turdidae
Alopecoenas,Columbidae
Aphanapteryx,Rallidae
Corydospiza,Thraupidae
Hylatomus,Picidae
Argya,Leiotrichidae
Ceblepyris,Campephagidae
Chionodacryon,Thraupidae
Cryptoleucopteryx,Accipitridae
Granatina,Estrildidae
Hydrornis,Pittidae
Mixornis,Timaliidae
Ampelornis,Thamnophilidae
Calherodius,Ardeidae
Poliocrania,Thamnophilidae
Acanthoptila,Leiotrichidae
Chrysocorypha,Thraupidae
Goodfellowia,Sturnidae
Phonipara,Thraupidae
Psephotellus,Psittacidae
Pseudasthenes,Furnariidae
Erythromachus,Rallidae
Pholia,Sturnidae
Agricola,Muscicapidae
Alaudala,Alaudidae
Arundinax,Acrocephalidae
Ceratopipra,Pipridae
Criniferoides,Musophagidae
Cyanecula,Muscicapidae
Cyanograucalus,Campephagidae
Hafferia,Thamnophilidae
Megalampitta,Melampittidae
Melaniparus,Paridae
Oneillornis,Thamnophilidae
Pachysylvia,Vireonidae
Pareudiastes,Rallidae
Ptiloxena,Icteridae
Pyrrhulagra,Thraupidae
Quoyornis,Petroicidae
Radjah,Anatidae
Ramphiculus,Columbidae
Rhamphococcyx,Cuculidae
Rhopospina,Thraupidae
Rufirallus,Rallidae
Saundersilarus,Laridae
Schoeniparus,Pellorneidae
Sciaphylax,Thamnophilidae
Sibia,Leiotrichidae
Sibirionetta,Anatidae
Sipia,Thamnophilidae
Sittiparus,Paridae
Siva,Leiotrichidae
Smutsornis,Glareolidae
Spatula,Anatidae
Spermestes,Estrildidae
Sphenopsis,Thraupidae
Spodiornis,Thraupidae
Sporathraupis,Thraupidae
Tephrophilus,Thraupidae
Traversia,Acanthisittidae
Tunchiornis,Vireonidae
Tychaedon,Muscicapidae
Urile,Phalacrocoracidae
Vauriella,Muscicapidae
Verreauxia,Picidae
Zanda,Cacatuidae
Zapornia,Rallidae
